"distrito","species","reino","nombre_cientifico","clase","orden","familia","genero","n_registros","fuentes","plataformas","primer_anio","ultimo_anio","n_distritos_total","es_exclusiva","iucn_match_name","iucn_categoria_raw","iucn_id","iucn_categoria","es_amenazada_iucn"
"Limatambo","Metriopelia melanoptera","Fauna","Metriopelia melanoptera (Molina, 1782)","Aves","Columbiformes","Columbidae","Metriopelia",1,"GBIF","eBird",2016,2016,4,FALSE,"Metriopelia melanoptera","Least Concern","22690839","Preocupación Menor (LC)",FALSE
"Limatambo","Mirabilis jalapa","Flora","Mirabilis jalapa L.","Magnoliopsida","Caryophyllales","Nyctaginaceae","Mirabilis",1,"GBIF","Otros conjuntos mediados por GBIF",1984,1984,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Monasa nigrifrons","Fauna","Monasa nigrifrons (von Spix, 1824)","Aves","Piciformes","Bucconidae","Monasa",1,"GBIF","eBird",2024,2024,1,TRUE,"Monasa nigrifrons","Least Concern","22682328","Preocupación Menor (LC)",FALSE
"Limatambo","Monnina filifolia","Flora","Monnina filifolia Chodat","Magnoliopsida","Fabales","Polygalaceae","Monnina",1,"GBIF","Otros conjuntos mediados por GBIF",2003,2003,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Muscisaxicola albifrons","Fauna","Muscisaxicola albifrons (Tschudi, 1844)","Aves","Passeriformes","Tyrannidae","Muscisaxicola",1,"GBIF","eBird",2022,2022,2,FALSE,"Muscisaxicola albifrons","Least Concern","22700193","Preocupación Menor (LC)",FALSE
"Limatambo","Muscisaxicola griseus","Fauna","Muscisaxicola griseus Taczanowski, 1884","Aves","Passeriformes","Tyrannidae","Muscisaxicola",1,"GBIF","eBird",2023,2023,5,FALSE,"Muscisaxicola griseus","Least Concern","22733765","Preocupación Menor (LC)",FALSE
"Limatambo","Myioborus miniatus","Fauna","Myioborus miniatus (Swainson, 1827)","Aves","Passeriformes","Parulidae","Myioborus",1,"GBIF","eBird",2019,2019,2,FALSE,"Myioborus miniatus","Least Concern","22721898","Preocupación Menor (LC)",FALSE
"Limatambo","Myrmotherula longicauda","Fauna","Myrmotherula longicauda Berlepsch & Stolzmann, 1894","Aves","Passeriformes","Thamnophilidae","Myrmotherula",1,"GBIF","eBird",2022,2022,1,TRUE,"Myrmotherula longicauda","Least Concern","22701454","Preocupación Menor (LC)",FALSE
"Limatambo","Nasa vargasii","Flora","Nasa vargasii","Magnoliopsida","Cornales","Loasaceae","Nasa",1,"iNaturalist","iNaturalist",2026,2026,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Neobartsia camporum","Flora","Neobartsia camporum","Magnoliopsida","Lamiales","Orobanchaceae","Neobartsia",1,"iNaturalist","iNaturalist",2019,2019,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Ochthoeca fumicolor","Fauna","Ochthoeca fumicolor P.L.Sclater, 1856","Aves","Passeriformes","Tyrannidae","Ochthoeca",1,"GBIF","eBird",2022,2022,5,FALSE,"Ochthoeca fumicolor","Least Concern","103682812","Preocupación Menor (LC)",FALSE
"Limatambo","Odocoileus virginianus","Fauna","Odocoileus virginianus peruvianus","Mammalia","Artiodactyla","Cervidae","Odocoileus",1,"iNaturalist","iNaturalist",2023,2023,2,FALSE,"Odocoileus virginianus","Least Concern","42394","Preocupación Menor (LC)",FALSE
"Limatambo","Oenothera multicaulis","Flora","Oenothera multicaulis","Magnoliopsida","Myrtales","Onagraceae","Oenothera",1,"iNaturalist","iNaturalist",2025,2025,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Oenothera rosea","Flora","Oenothera rosea","Magnoliopsida","Myrtales","Onagraceae","Oenothera",1,"iNaturalist","iNaturalist",2019,2019,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Oxalis latifolia","Flora","Oxalis latifolia Kunth","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis",1,"GBIF","Otros conjuntos mediados por GBIF",1984,1984,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Palicourea herrerae","Flora","Palicourea herrerae Standl.","Magnoliopsida","Gentianales","Rubiaceae","Palicourea",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"Palicourea herrerae","Least Concern","243648533","Preocupación Menor (LC)",FALSE
"Limatambo","Papilio anchisiades","Fauna","Heraclides anchisiades","Insecta","Lepidoptera","Papilionidae","Papilio",1,"iNaturalist","iNaturalist",2022,2022,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Passiflora gracilens","Flora","Passiflora gracilens (A.Gray) Harms","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Phaseolus augusti","Flora","Phaseolus augusti Harms","Magnoliopsida","Fabales","Fabaceae","Phaseolus",1,"GBIF","Otros conjuntos mediados por GBIF",1988,1988,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pheucticus chrysogaster","Fauna","Pheucticus chrysogaster (Lesson, 1832)","Aves","Passeriformes","Cardinalidae","Pheucticus",1,"GBIF","eBird",2014,2014,3,FALSE,"Pheucticus chrysogaster","Least Concern","22723803","Preocupación Menor (LC)",FALSE
"Limatambo","Phlegmariurus crassus","Flora","Phlegmariurus crassus","Lycopodiopsida","Lycopodiales","Lycopodiaceae","Phlegmariurus",1,"iNaturalist","iNaturalist",2026,2026,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Phoenix canariensis","Flora","Phoenix canariensis","Liliopsida","Arecales","Arecaceae","Phoenix",1,"iNaturalist","iNaturalist",2026,2026,2,FALSE,"Phoenix canariensis","Least Concern","13416997","Preocupación Menor (LC)",FALSE
"Limatambo","Phyllomyias uropygialis","Fauna","Phyllomyias uropygialis (Lawrence, 1869)","Aves","Passeriformes","Tyrannidae","Phyllomyias",1,"GBIF","Otros conjuntos mediados por GBIF",1982,1982,1,TRUE,"Phyllomyias uropygialis","Least Concern","22699119","Preocupación Menor (LC)",FALSE
"Limatambo","Physalis peruviana","Flora","Physalis peruviana","Magnoliopsida","Solanales","Solanaceae","Physalis",1,"iNaturalist","iNaturalist",2022,2022,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Piranga flava","Fauna","Piranga flava (Vieillot, 1822)","Aves","Passeriformes","Cardinalidae","Piranga",1,"GBIF","eBird",2019,2019,2,FALSE,"Piranga flava","Least Concern","103811599","Preocupación Menor (LC)",FALSE
"Limatambo","Poa horridula","Flora","Poa horridula Pilg.","Liliopsida","Poales","Poaceae","Poa",1,"GBIF","Otros conjuntos mediados por GBIF",2003,2003,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Polistes versicolor","Fauna","Polistes versicolor (Olivier, 1791)","Insecta","Hymenoptera","Eumenidae","Polistes",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pompilocalus pachacutec","Fauna","Pompilocalus pachacutec Roig-Alsina, 1989","Insecta","Hymenoptera","Pompilidae","Pompilocalus",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pontederia crassipes","Flora","Pontederia crassipes","Liliopsida","Commelinales","Pontederiaceae","Pontederia",1,"iNaturalist","iNaturalist",2020,2020,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Prunus persica","Flora","Prunus persica","Magnoliopsida","Rosales","Rosaceae","Prunus",1,"iNaturalist","iNaturalist",2026,2026,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pseudognaphalium cheiranthifolium","Flora","Gnaphalium cheiranthifolium Lam.","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pseudognaphalium gaudichaudianum","Flora","Gnaphalium mandonii Sch.Bip.","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Pyrolirion tubiflorum","Flora","Pyrolirion tubiflorum","Liliopsida","Asparagales","Amaryllidaceae","Pyrolirion",1,"iNaturalist","iNaturalist",2019,2019,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Quinchamalium chilense","Flora","Quinchamalium chilense","Magnoliopsida","Santalales","Schoepfiaceae","Quinchamalium",1,"iNaturalist","iNaturalist",2022,2022,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Richardia scabra","Flora","Richardia scabra L.","Magnoliopsida","Gentianales","Rubiaceae","Richardia",1,"GBIF","Otros conjuntos mediados por GBIF",2003,2003,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Rollandia rolland","Fauna","Rollandia rolland (Quoy & Gaimard, 1824)","Aves","Podicipediformes","Podicipedidae","Rollandia",1,"GBIF","eBird",2019,2019,7,FALSE,"Rollandia rolland","Least Concern","22696530","Preocupación Menor (LC)",FALSE
"Limatambo","Rubus peruvianus","Flora","Rubus peruvianus","Magnoliopsida","Rosales","Rosaceae","Rubus",1,"iNaturalist","iNaturalist",2023,2023,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Rupicola peruvianus","Fauna","Rupicola peruvianus (Latham, 1790)","Aves","Passeriformes","Cotingidae","Rupicola",1,"GBIF","eBird",2019,2019,1,TRUE,"Rupicola peruvianus","Least Concern","22700974","Preocupación Menor (LC)",FALSE
"Limatambo","Rupornis magnirostris","Fauna","Rupornis magnirostris (Gmelin, 1788)","Aves","Accipitriformes","Accipitridae","Rupornis",1,"GBIF","eBird",2018,2018,3,FALSE,"Rupornis magnirostris","Least Concern","22695880","Preocupación Menor (LC)",FALSE
"Limatambo","Ruta graveolens","Flora","Ruta graveolens L.","Magnoliopsida","Sapindales","Rutaceae","Ruta",1,"GBIF","Otros conjuntos mediados por GBIF",1982,1982,1,TRUE,"Ruta graveolens","Least Concern","203462","Preocupación Menor (LC)",FALSE
"Limatambo","Saltator maximus","Fauna","Saltator maximus (P.L.S.Müller, 1776)","Aves","Passeriformes","Thraupidae","Saltator",1,"GBIF","eBird",2022,2022,2,FALSE,"Saltator maximus","Least Concern","22723872","Preocupación Menor (LC)",FALSE
"Limatambo","Salvia dombeyi","Flora","Salvia dombeyi","Magnoliopsida","Lamiales","Lamiaceae","Salvia",1,"iNaturalist","iNaturalist",2022,2022,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Sambucus peruviana","Flora","Sambucus peruviana Kunth","Magnoliopsida","Dipsacales","Viburnaceae","Sambucus",1,"GBIF","Otros conjuntos mediados por GBIF",2006,2006,4,FALSE,"Sambucus peruviana","Least Concern","151212245","Preocupación Menor (LC)",FALSE
"Limatambo","Senecio parvocapitatus","Flora","Senecio parvocapitatus Cabrera","Magnoliopsida","Asterales","Asteraceae","Senecio",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Senecio rudbeckiaefolius","Flora","Senecio rudbeckiaefolius Meyen & Walp., 1843","Magnoliopsida","Asterales","Asteraceae","Senecio",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Serjania leucosepala","Flora","Serjania leucosepala Radlk.","Magnoliopsida","Sapindales","Sapindaceae","Serjania",1,"GBIF","Otros conjuntos mediados por GBIF",2007,2007,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Sicalis luteola","Fauna","Sicalis luteola (Sparrman, 1789)","Aves","Passeriformes","Thraupidae","Sicalis",1,"GBIF","eBird",2022,2022,3,FALSE,"Sicalis luteola","Least Concern","22735428","Preocupación Menor (LC)",FALSE
"Limatambo","Sida spinosa","Flora","Sida spinosa L.","Magnoliopsida","Malvales","Malvaceae","Sida",1,"GBIF","Otros conjuntos mediados por GBIF",2003,2003,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Sigesbeckia jorullensis","Flora","Sigesbeckia jorullensis Kunth","Magnoliopsida","Asterales","Asteraceae","Sigesbeckia",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Solanum asperolanatum","Flora","Solanum asperolanatum Ruiz & Pav.","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1939,1939,2,FALSE,"Solanum asperolanatum","Least Concern","101520928","Preocupación Menor (LC)",FALSE
"Limatambo","Solanum nigrum","Flora","Solanum nigrum L.","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1962,1962,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Solanum nitidum","Flora","Solanum nitidum Ruiz & Pav.","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1982,1982,4,FALSE,"Solanum nitidum","Least Concern","146118081","Preocupación Menor (LC)",FALSE
"Limatambo","Solanum polytrichostylum","Flora","Solanum polytrichostylum Bitter","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1982,1982,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Solanum pseudoamericanum","Flora","Solanum pseudoamericanum Särkinen, P.Gonzáles & S.Knapp","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1984,1984,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Solanum violaceimarmoratum","Flora","Solanum violaceimarmoratum Bitter","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",1980,1980,2,FALSE,"Solanum violaceimarmoratum","Least Concern","62758625","Preocupación Menor (LC)",FALSE
"Limatambo","Spermacoce confusa","Flora","Spermacoce confusa Rendle","Magnoliopsida","Gentianales","Rubiaceae","Spermacoce",1,"GBIF","Otros conjuntos mediados por GBIF",2003,2003,2,FALSE,"Spermacoce confusa","Least Concern","218791173","Preocupación Menor (LC)",FALSE
"Limatambo","Sporophila castaneiventris","Fauna","Sporophila castaneiventris Cabanis, 1849","Aves","Passeriformes","Thraupidae","Sporophila",1,"GBIF","eBird",2013,2013,1,TRUE,"Sporophila castaneiventris","Least Concern","22723492","Preocupación Menor (LC)",FALSE
"Limatambo","Stenostephanus antiquorum","Flora","Stenostephanus antiquorum J.R.I.Wood","Magnoliopsida","Lamiales","Acanthaceae","Stenostephanus",1,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Stilpnia cyanicollis","Fauna","Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Stilpnia",1,"GBIF","eBird",2019,2019,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Streptosolen jamesonii","Flora","Streptosolen jamesonii","Magnoliopsida","Solanales","Solanaceae","Streptosolen",1,"iNaturalist","iNaturalist",2025,2025,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Strymon bazochii","Fauna","Strymon bazochii bazochii","Insecta","Lepidoptera","Lycaenidae","Strymon",1,"iNaturalist","iNaturalist",2021,2021,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Strymon bubastus","Fauna","Strymon bubastus","Insecta","Lepidoptera","Lycaenidae","Strymon",1,"iNaturalist","iNaturalist",2021,2021,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Synallaxis albigularis","Fauna","Synallaxis albigularis P.L.Sclater, 1858","Aves","Passeriformes","Furnariidae","Synallaxis",1,"GBIF","eBird",2024,2024,1,TRUE,"Synallaxis albigularis","Least Concern","22702311","Preocupación Menor (LC)",FALSE
"Limatambo","Synallaxis azarae","Fauna","Synallaxis azarae Orbigny, 1835","Aves","Passeriformes","Furnariidae","Synallaxis",1,"GBIF","eBird",2019,2019,2,FALSE,"Synallaxis azarae","Least Concern","22702290","Preocupación Menor (LC)",FALSE
"Limatambo","Tachytes amazonus","Fauna","Tachytes amazonus F.Smith, 1856","Insecta","Hymenoptera","Crabronidae","Tachytes",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Tagetes erecta","Flora","Tagetes patula","Magnoliopsida","Asterales","Asteraceae","Tagetes",1,"iNaturalist","iNaturalist",2025,2025,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Tagetes multiflora","Flora","Tagetes multiflora Kunth","Magnoliopsida","Asterales","Asteraceae","Tagetes",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Tangara xanthocephala","Fauna","Tangara xanthocephala (Tschudi, 1844)","Aves","Passeriformes","Thraupidae","Tangara",1,"GBIF","eBird",2023,2023,2,FALSE,"Tangara xanthocephala","Least Concern","22722854","Preocupación Menor (LC)",FALSE
"Limatambo","Tectaria dissecta","Flora","Tectaria dissecta (G.Forst.) Lellinger","Polypodiopsida","Polypodiales","Tectariaceae","Tectaria",1,"GBIF","Otros conjuntos mediados por GBIF",1965,1965,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Telipogon antisuyuensis","Flora","Telipogon antisuyuensis","Liliopsida","Asparagales","Orchidaceae","Telipogon",1,"iNaturalist","iNaturalist",2018,2018,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Telmatobius mantaro","Fauna","Telmatobius mantaro Ttito, Landauro, Venegas, De la Riva & Chaparro, 2016","Amphibia","Anura","Telmatobiidae","Telmatobius",1,"GBIF","Otros conjuntos mediados por GBIF",1969,1969,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Thespieus argentina","Fauna","Thespieus argentina","Insecta","Lepidoptera","Hesperiidae","Thespieus",1,"iNaturalist","iNaturalist",2021,2021,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Thinocorus orbignyianus","Fauna","Thinocorus orbignyianus I.Geoffroy Saint-Hilaire & R.Lesson, 1831","Aves","Charadriiformes","Thinocoridae","Thinocorus",1,"GBIF","eBird",2022,2022,2,FALSE,"Thinocorus orbignyianus","Least Concern","22693042","Preocupación Menor (LC)",FALSE
"Limatambo","Tremarctos ornatus","Fauna","Tremarctos ornatus (F.G.Cuvier, 1825)","Mammalia","Carnivora","Ursidae","Tremarctos",1,"GBIF","Otros conjuntos mediados por GBIF",2017,2017,2,FALSE,"Tremarctos ornatus","Vulnerable","22066","Vulnerable (VU)",TRUE
"Limatambo","Trifolium amabile","Flora","Trifolium amabile","Magnoliopsida","Fabales","Fabaceae","Trifolium",1,"iNaturalist","iNaturalist",2023,2023,2,FALSE,"Trifolium amabile","Least Concern","19892797","Preocupación Menor (LC)",FALSE
"Limatambo","Trifolium repens","Flora","Trifolium repens","Magnoliopsida","Fabales","Fabaceae","Trifolium",1,"iNaturalist","iNaturalist",2023,2023,4,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Tringa flavipes","Fauna","Tringa flavipes","Aves","Charadriiformes","Scolopacidae","Tringa",1,"iNaturalist","iNaturalist",2025,2025,6,FALSE,"Tringa flavipes","Vulnerable","22693235","Vulnerable (VU)",TRUE
"Limatambo","Tringa solitaria","Fauna","Tringa solitaria A.Wilson, 1813","Aves","Charadriiformes","Scolopacidae","Tringa",1,"GBIF","eBird",2022,2022,3,FALSE,"Tringa solitaria","Least Concern","22693239","Preocupación Menor (LC)",FALSE
"Limatambo","Troglodytes aedon","Fauna","Troglodytes aedon Vieillot, 1809","Aves","Passeriformes","Troglodytidae","Troglodytes",1,"GBIF","Otros conjuntos mediados por GBIF",1982,1982,2,FALSE,"Troglodytes aedon","Least Concern","103886826","Preocupación Menor (LC)",FALSE
"Limatambo","Tropaeolum minus","Flora","Tropaeolum minus","Magnoliopsida","Brassicales","Tropaeolaceae","Tropaeolum",1,"iNaturalist","iNaturalist",2020,2020,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Limatambo","Tyrannus melancholicus","Fauna","Tyrannus melancholicus Vieillot, 1819","Aves","Passeriformes","Tyrannidae","Tyrannus",1,"GBIF","eBird",2019,2019,4,FALSE,"Tyrannus melancholicus","Least Concern","22700485","Preocupación Menor (LC)",FALSE
"Limatambo","Upucerthia validirostris","Fauna","Upucerthia validirostris (Burmeister, 1861)","Aves","Passeriformes","Furnariidae","Upucerthia",1,"GBIF","eBird",2022,2022,4,FALSE,"Upucerthia validirostris","Least Concern","103670909","Preocupación Menor (LC)",FALSE
