"gbif_key","occurrence_id_original","inat_observation_id"
"6479278553","https://www.inaturalist.org/observations/339783913","339783913"
"3947503680","https://www.inaturalist.org/observations/127906152","127906152"
"4067221534","https://www.inaturalist.org/observations/107796927","107796927"
"4974096578","https://www.inaturalist.org/observations/107796928","107796928"
"5134496466","https://www.inaturalist.org/observations/272023978","272023978"
"6178471967","https://www.inaturalist.org/observations/342370746","342370746"
"6188163158","https://www.inaturalist.org/observations/347418862","347418862"
"6195445662","https://www.inaturalist.org/observations/348660219","348660219"
"6320311865","https://www.inaturalist.org/observations/345887641","345887641"
"6320893695","https://www.inaturalist.org/observations/349315381","349315381"
"6399046059","https://www.inaturalist.org/observations/349315258","349315258"
"6234283604","https://www.inaturalist.org/observations/354090249","354090249"
"6320386356","https://www.inaturalist.org/observations/354088883","354088883"
"6352760057","https://www.inaturalist.org/observations/354089650","354089650"
"6399299560","https://www.inaturalist.org/observations/354089584","354089584"
"6452427433","https://www.inaturalist.org/observations/354090187","354090187"
"6321173646","https://www.inaturalist.org/observations/360698964","360698964"
"6334872879","https://www.inaturalist.org/observations/360303160","360303160"
"6414001887","https://www.inaturalist.org/observations/360303153","360303153"
"6479961627","https://www.inaturalist.org/observations/374501088","374501088"
"6481009361","https://www.inaturalist.org/observations/388825698","388825698"
"5076924237","https://www.inaturalist.org/observations/262628583","262628583"
"5087197347","https://www.inaturalist.org/observations/262629489","262629489"
"5890345504","https://www.inaturalist.org/observations/298408365","298408365"
"5187688445","https://www.inaturalist.org/observations/280422374","280422374"
"5217057649","https://www.inaturalist.org/observations/280422216","280422216"
"6171224718","https://www.inaturalist.org/observations/280066157","280066157"
"6131310096","https://www.inaturalist.org/observations/313949057","313949057"
"6253027673","https://www.inaturalist.org/observations/312092894","312092894"
"5897173026","https://www.inaturalist.org/observations/326843195","326843195"
"5909073794","https://www.inaturalist.org/observations/326134118","326134118"
"6147703747","https://www.inaturalist.org/observations/333093578","333093578"
"4910879984","https://www.inaturalist.org/observations/230385661","230385661"
"6320481002","https://www.inaturalist.org/observations/230385476","230385476"
"4936747666","https://www.inaturalist.org/observations/238518277","238518277"
"5062742200","https://www.inaturalist.org/observations/234037150","234037150"
"4946246168","https://www.inaturalist.org/observations/241230759","241230759"
"4946635748","https://www.inaturalist.org/observations/241230276","241230276"
"4954314492","https://www.inaturalist.org/observations/246929166","246929166"
"4954716522","https://www.inaturalist.org/observations/247266635","247266635"
"5215906350","https://www.inaturalist.org/observations/293055214","293055214"
"5230400879","https://www.inaturalist.org/observations/293975509","293975509"
"4145252100","https://www.inaturalist.org/observations/170924112","170924112"
"4145740248","https://www.inaturalist.org/observations/170924118","170924118"
"4153632552","https://www.inaturalist.org/observations/170924104","170924104"
"4153794514","https://www.inaturalist.org/observations/170924124","170924124"
"4153984484","https://www.inaturalist.org/observations/170924098","170924098"
"4438644818","https://www.inaturalist.org/observations/170924133","170924133"
"4438747833","https://www.inaturalist.org/observations/170801512","170801512"
"4852665757","https://www.inaturalist.org/observations/170801502","170801502"
"5104267936","https://www.inaturalist.org/observations/170924105","170924105"
"6273745030","https://www.inaturalist.org/observations/170801514","170801514"
"4171489641","https://www.inaturalist.org/observations/175144005","175144005"
"4507743542","https://www.inaturalist.org/observations/195609771","195609771"
"4512091801","https://www.inaturalist.org/observations/195609811","195609811"
"6274318721","https://www.inaturalist.org/observations/195609815","195609815"
"6320673668","https://www.inaturalist.org/observations/195609793","195609793"
"4851864841","https://www.inaturalist.org/observations/208511809","208511809"
"4500649516","https://www.inaturalist.org/observations/194353324","194353324"
"3802708668","https://www.inaturalist.org/observations/118663107","118663107"
"3802765323","https://www.inaturalist.org/observations/118665853","118665853"
"4011583455","https://www.inaturalist.org/observations/118689629","118689629"
"4046324485","https://www.inaturalist.org/observations/118663545","118663545"
"4133719423","https://www.inaturalist.org/observations/125623668","125623668"
"3873133500","https://www.inaturalist.org/observations/127907336","127907336"
"3873235533","https://www.inaturalist.org/observations/127914526","127914526"
"3874093653","https://www.inaturalist.org/observations/127906745","127906745"
"3881400545","https://www.inaturalist.org/observations/127908389","127908389"
"3888848708","https://www.inaturalist.org/observations/129271128","129271128"
"3925410454","https://www.inaturalist.org/observations/138219510","138219510"
"3947129077","https://www.inaturalist.org/observations/139380371","139380371"
"3947578107","https://www.inaturalist.org/observations/139380001","139380001"
"3947646065","https://www.inaturalist.org/observations/139374967","139374967"
"3947688115","https://www.inaturalist.org/observations/139375283","139375283"
"5216245371","https://www.inaturalist.org/observations/139380536","139380536"
